token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
60,62668,0.99999682983585991,-3.170169165056481e-06,3.170169165056481e-06,0.99999682983585991,-3.170169165056481e-06,3.170169165056481e-06,0
61,19134,0.99215195674159351,-0.0078790012292723442,0.0078790012292723442,0.99215195674159351,-0.0078790012292723442,0.0078790012292723442,0
62,13,0.79258120825730471,-0.232460307493359,0.232460307493359,0.79258120825730471,-0.232460307493359,0.232460307493359,0
63,11876,0.5295342792733716,-0.63575737708738522,0.63575737708738522,0.5295342792733716,-0.63575737708738522,0.63575737708738522,0
64,52757,0.99999749091237244,-2.5090907753045197e-06,2.5090907753045197e-06,0.99999749091237244,-2.5090907753045197e-06,2.5090907753045197e-06,0
65,706,0.98362653374739883,-0.016508992847586352,0.016508992847586352,0.98362653374739883,-0.016508992847586352,0.016508992847586352,0
66,1101,0.97534846456355617,-0.024960472283931289,0.024960472283931289,0.97534846456355617,-0.024960472283931289,0.024960472283931289,0
67,2834,0.45617203267708029,-0.78488527597144297,0.78488527597144297,0.45617203267708029,-0.78488527597144297,0.78488527597144297,0
68,279,0.77638300259314574,-0.25310932051690016,0.25310932051690016,0.77638300259314574,-0.25310932051690016,0.25310932051690016,0
69,75636,0.99818759578753691,-0.0018140486041464648,0.0018140486041464648,0.99818759578753691,-0.0018140486041464648,0.0018140486041464648,0
70,25434,0.99999749488801593,-2.5051151219178212e-06,2.5051151219178212e-06,0.99999749488801593,-2.5051151219178212e-06,2.5051151219178212e-06,0
71,29201,0.99999524282645358,-4.7571848617856425e-06,4.7571848617856425e-06,0.99999524282645358,-4.7571848617856425e-06,4.7571848617856425e-06,0
72,4870,0.9999999333474805,-6.6652521723275416e-08,6.6652521723275416e-08,0.9999999333474805,-6.6652521723275416e-08,6.6652521723275416e-08,0
73,19134,0.99999001279091715,-9.9872589553375837e-06,9.9872589553375837e-06,0.99999001279091715,-9.9872589553375837e-06,9.9872589553375837e-06,0
74,323,0.51929902328848643,-0.65527540895688219,0.65527540895688219,0.51929902328848643,-0.65527540895688219,0.65527540895688219,0
75,374,0.69456828722279096,-0.36446479588663661,0.36446479588663661,0.69456828722279096,-0.36446479588663661,0.36446479588663661,0
76,264,0.95504042608388007,-0.046001608419452486,0.046001608419452486,0.95504042608388007,-0.046001608419452486,0.046001608419452486,0
77,4330,0.97194519014517466,-0.028455864851134945,0.028455864851134945,0.97194519014517466,-0.028455864851134945,0.028455864851134945,0
78,7394,0.99996935458818625,-3.064588139400043e-05,3.064588139400043e-05,0.99996935458818625,-3.064588139400043e-05,3.064588139400043e-05,0
79,1917,0.99999862112157112,-1.3788793794838348e-06,1.3788793794838348e-06,0.99999862112157112,-1.3788793794838348e-06,1.3788793794838348e-06,0
80,18824,0.99997625554778058,-2.3744734123431392e-05,2.3744734123431392e-05,0.99997625554778058,-2.3744734123431392e-05,2.3744734123431392e-05,0
81,304,0.99999570251476533,-4.2974944688786254e-06,4.2974944688786254e-06,0.99999570251476533,-4.2974944688786254e-06,4.2974944688786254e-06,0
82,6721,0.99999605858467266,-3.9414230947128462e-06,3.9414230947128462e-06,0.99999605858467266,-3.9414230947128462e-06,3.9414230947128462e-06,0
83,36540,0.99999432107126429,-5.6789448608950721e-06,5.6789448608950721e-06,0.99999432107126429,-5.6789448608950721e-06,5.6789448608950721e-06,0
84,382,0.84601300196562579,-0.16722055074031708,0.16722055074031708,0.84601300196562579,-0.16722055074031708,0.16722055074031708,0
85,24641,0.96351494516957281,-0.037167279914779507,0.037167279914779507,0.96351494516957281,-0.037167279914779507,0.037167279914779507,0
86,52757,0.99999890790404999,-1.0920965463809783e-06,1.0920965463809783e-06,0.99999890790404999,-1.0920965463809783e-06,1.0920965463809783e-06,0
87,596,0.76363758030840689,-0.26966197368936279,0.26966197368936279,0.76363758030840689,-0.26966197368936279,0.26966197368936279,0
88,19077,0.66636944179641611,-0.4059110448285414,0.4059110448285414,0.66636944179641611,-0.4059110448285414,0.4059110448285414,0
89,36540,0.9999984239996984,-1.5760015434950808e-06,1.5760015434950808e-06,0.9999984239996984,-1.5760015434950808e-06,1.5760015434950808e-06,0
90,7076,0.99998836204260932,-1.1638025112254842e-05,1.1638025112254842e-05,0.99998836204260932,-1.1638025112254842e-05,1.1638025112254842e-05,0
91,574,0.95678047290334756,-0.044181304748893722,0.044181304748893722,0.95678047290334756,-0.044181304748893722,0.044181304748893722,0
92,6992,0.72779998351527642,-0.31772901645415147,0.31772901645415147,0.72779998351527642,-0.31772901645415147,0.31772901645415147,0
93,11,0.99940685452081224,-0.00059332145955896495,0.00059332145955896495,0.99940685452081224,-0.00059332145955896495,0.00059332145955896495,0
94,449,0.99879766743904907,-0.0012030559426328994,0.0012030559426328994,0.99879766743904907,-0.0012030559426328994,0.0012030559426328994,0
95,220,0.99973184155035399,-0.00026819441055199,0.00026819441055199,0.99973184155035399,-0.00026819441055199,0.00026819441055199,0
96,7461,0.99998417894724356,-1.5821177910603916e-05,1.5821177910603916e-05,0.99998417894724356,-1.5821177910603916e-05,1.5821177910603916e-05,0
97,15160,0.99998337667351889,-1.6623464650177055e-05,1.6623464650177055e-05,0.99998337667351889,-1.6623464650177055e-05,1.6623464650177055e-05,0
98,323,0.99999998526648848,-1.4733511635431346e-08,1.4733511635431346e-08,0.99999998526648848,-1.4733511635431346e-08,1.4733511635431346e-08,0
99,220,0.95986909926761566,-0.040958358747000739,0.040958358747000739,0.95986909926761566,-0.040958358747000739,0.040958358747000739,0
100,20,0.99999283867738609,-7.1613482562629428e-06,7.1613482562629428e-06,0.99999283867738609,-7.1613482562629428e-06,7.1613482562629428e-06,0
101,18151,0.99999058293204124,-9.417112299570745e-06,9.417112299570745e-06,0.99999058293204124,-9.417112299570745e-06,9.417112299570745e-06,0
102,520,0.5655644526914001,-0.56993101522314826,0.56993101522314826,0.5655644526914001,-0.56993101522314826,0.56993101522314826,0
103,426,0.99998111523045374,-1.8884947865778435e-05,1.8884947865778435e-05,0.99998111523045374,-1.8884947865778435e-05,1.8884947865778435e-05,0
104,2191,0.99999779521851628,-2.204783914290395e-06,2.204783914290395e-06,0.99999779521851628,-2.204783914290395e-06,2.204783914290395e-06,0
105,277,0.99999972377413349,-2.7622590463537847e-07,2.7622590463537847e-07,0.99999972377413349,-2.7622590463537847e-07,2.7622590463537847e-07,0
106,377,0.99999987586587669,-1.2413413104126005e-07,1.2413413104126005e-07,0.99999987586587669,-1.2413413104126005e-07,1.2413413104126005e-07,0
107,3314,0.99999967590583205,-3.2409422045576926e-07,3.2409422045576926e-07,0.99999967590583205,-3.2409422045576926e-07,3.2409422045576926e-07,0
108,9304,0.99999924055187173,-7.5944841665339387e-07,7.5944841665339387e-07,0.99999924055187173,-7.5944841665339387e-07,7.5944841665339387e-07,0
109,323,0.99999938390924414,-6.160909456573e-07,6.160909456573e-07,0.99999938390924414,-6.160909456573e-07,6.160909456573e-07,0
110,279,0.9999992893124795,-7.1068777300169178e-07,7.1068777300169178e-07,0.9999992893124795,-7.1068777300169178e-07,7.1068777300169178e-07,0
111,3907,0.9999995161852695,-4.8381484749744476e-07,4.8381484749744476e-07,0.9999995161852695,-4.8381484749744476e-07,4.8381484749744476e-07,0
112,315,0.99999982646954055,-1.7353047447697745e-07,1.7353047447697745e-07,0.99999982646954055,-1.7353047447697745e-07,1.7353047447697745e-07,0
113,19461,0.99999720218277288,-2.7978211410623989e-06,2.7978211410623989e-06,0.99999720218277288,-2.7978211410623989e-06,2.7978211410623989e-06,0
114,13,0.9999690937047534,-3.0906772855940343e-05,3.0906772855940343e-05,0.9999690937047534,-3.0906772855940343e-05,3.0906772855940343e-05,0
115,1283,0.9980169658946636,-0.001985002920717174,0.001985002920717174,0.9980169658946636,-0.001985002920717174,0.001985002920717174,0
116,1243,0.54957416165595963,-0.59861155217776107,0.59861155217776107,0.54957416165595963,-0.59861155217776107,0.59861155217776107,0
117,8667,0.99520344863651566,-0.0048080917334152951,0.0048080917334152951,0.99520344863651566,-0.0048080917334152951,0.0048080917334152951,0
118,449,0.99999976288495351,-2.3711507455188381e-07,2.3711507455188381e-07,0.99999976288495351,-2.3711507455188381e-07,2.3711507455188381e-07,0
119,34538,0.99688640750371982,-0.0031184498104817474,0.0031184498104817474,0.99688640750371982,-0.0031184498104817474,0.0031184498104817474,0
120,304,0.96355614806290091,-0.03712451772143955,0.03712451772143955,0.96355614806290091,-0.03712451772143955,0.03712451772143955,0
121,220,0.99999959369006797,-4.06310014579072e-07,4.06310014579072e-07,0.99999959369006797,-4.06310014579072e-07,4.06310014579072e-07,0
122,1049,0.99999985629282606,-1.4370718426279352e-07,1.4370718426279352e-07,0.99999985629282606,-1.4370718426279352e-07,1.4370718426279352e-07,0
123,15,0.99999952038300499,-4.7961711003022018e-07,4.7961711003022018e-07,0.99999952038300499,-4.7961711003022018e-07,4.7961711003022018e-07,0
124,323,0.99975465839308852,-0.00024537170808695358,0.00024537170808695358,0.99975465839308852,-0.00024537170808695358,0.00024537170808695358,0
125,574,0.93921162639499678,-0.062714450944255207,0.062714450944255207,0.93921162639499678,-0.062714450944255207,0.062714450944255207,0
126,12893,0.99960089068840763,-0.00039918897691114245,0.00039918897691114245,0.9996043951490462,-0.00039568312319683622,0.00039568312319683622,3.5058537143062263e-06
127,311,0.99999996644990885,-3.35500916971109e-08,3.35500916971109e-08,0.9999999665470527,-3.345294785184448e-08,3.345294785184448e-08,9.7143845266420403e-11
128,1202,0.86468592013397261,-0.14538893609735246,0.14538893609735246,0.86937065511733924,-0.13998571402522683,0.13998571402522683,0.0054032220721256241
129,48006,0.99987936733973815,-0.00012063993696647201,0.00012063993696647201,0.99988154645856242,-0.000118460557612387,0.000118460557612387,2.1793793540850177e-06
130,20862,0.99999413367369105,-5.8663435159457593e-06,5.8663435159457593e-06,0.99999397618772012,-6.0238304231025627e-06,6.0238304231025627e-06,-1.5748690715680339e-07
131,14689,0.59000115292191602,-0.52763078797933871,0.52763078797933871,0.60596669479031706,-0.50093025351501486,0.50093025351501486,0.026700534464323855
132,13345,0.99999833069442745,-1.6693069658043057e-06,1.6693069658043057e-06,0.99999862564827124,-1.3743526731550268e-06,1.3743526731550268e-06,2.9495429264927885e-07
133,62668,0.99999962146341448,-3.7853665720612155e-07,3.7853665720612155e-07,0.99999960640897501,-3.9359110241326816e-07,3.9359110241326816e-07,-1.5054445207146615e-08
134,320,0.90316386296618467,-0.10185127694911621,0.10185127694911621,0.89999360614636081,-0.10536761996488314,0.10536761996488314,-0.0035163430157669345
135,40057,0.99998625660762375,-1.3743486817569924e-05,1.3743486817569924e-05,0.99998613017668692,-1.3869919499977637e-05,1.3869919499977637e-05,-1.2643268240771332e-07
136,54,0.99999980698650059,-1.9301351808186442e-07,1.9301351808186442e-07,0.99999967365974818,-3.2634030504304006e-07,3.2634030504304006e-07,-1.3332678696117564e-07
137,705,0.99966466959510758,-0.0003353866407047383,0.0003353866407047383,0.99963673319945578,-0.00036333279791196264,0.00036333279791196264,-2.7946157207224336e-05
138,1405,0.99999856807522991,-1.4319257952436716e-06,1.4319257952436716e-06,0.99999869072451131,-1.3092763457740087e-06,1.3092763457740087e-06,1.2264944946966284e-07
139,568,0.99999990489349766,-9.5106506810418969e-08,9.5106506810418969e-08,0.99999991002052713,-8.997947692906705e-08,8.997947692906705e-08,5.1270298813519193e-09
140,574,0.69175555754992135,-0.36852262630339711,0.36852262630339711,0.71312878788133083,-0.33809324671458457,0.33809324671458457,0.030429379588812533
141,264,0.9999995048455852,-4.9515453735173814e-07,4.9515453735173814e-07,0.9999994674521987,-5.3254794316015428e-07,5.3254794316015428e-07,-3.7393405808416142e-08
142,2380,0.99996941275232587,-3.0587715473559681e-05,3.0587715473559681e-05,0.99996214911272996,-3.7851603632977168e-05,3.7851603632977168e-05,-7.2638881594174864e-06
143,7394,0.99998191781062362,-1.8082352861100301e-05,1.8082352861100301e-05,0.99998622560578798,-1.3774489079867817e-05,1.3774489079867817e-05,4.307863781232484e-06
144,75402,0.99997930810865043,-2.0692105429648259e-05,2.0692105429648259e-05,0.99997912921387699,-2.087100392086789e-05,2.087100392086789e-05,-1.7889849121963122e-07
145,54,0.99999995431986177,-4.5680139293674599e-08,4.5680139293674599e-08,0.9999999389603984,-6.1039603507266749e-08,6.1039603507266749e-08,-1.535946421359215e-08
146,16642,0.99999948803416794,-5.1196596313087148e-07,5.1196596313087148e-07,0.9999994975091584,-5.0249096781902888e-07,5.0249096781902888e-07,9.4749953118425966e-09
147,12633,0.99999855959353279,-1.4404075046098412e-06,1.4404075046098412e-06,0.99999871815737262,-1.2818434489448176e-06,1.2818434489448176e-06,1.5856405566502357e-07
148,8068,0.99999658910363354,-3.4109021835781764e-06,3.4109021835781764e-06,0.99999661941226581,-3.38059344839322e-06,3.38059344839322e-06,3.0308735184956396e-08
149,33597,0.99999100803610175,-8.9920043261602572e-06,8.9920043261602572e-06,0.99999027015971564,-9.7298876195616166e-06,9.7298876195616166e-06,-7.3788329340135938e-07
150,449,0.99944906722327098,-0.00055108459595522405,0.00055108459595522405,0.99938241550733109,-0.0006177752765258712,0.0006177752765258712,-6.6690680570647147e-05
151,37940,0.99999958370505582,-4.1629503083829661e-07,4.1629503083829661e-07,0.99999966015659147,-3.3984346624195028e-07,3.3984346624195028e-07,7.6451564596346329e-08
152,783,0.5619392498677872,-0.57636153125193756,0.57636153125193756,0.99999997694444487,-2.3055555421044615e-08,2.3055555421044615e-08,0.5763615081963821
153,30411,0.99999975299213384,-2.4700789671675539e-07,2.4700789671675539e-07,0.99999995650368467,-4.3496316268710392e-08,4.3496316268710392e-08,2.03511580448045e-07
154,382,0.8653496095556743,-0.14462168080938828,0.14462168080938828,0.89545755146377104,-0.11042046065539018,0.11042046065539018,0.034201220153998096
155,24641,0.86890029397919766,-0.14052689680213043,0.14052689680213043,0.86246924140305281,-0.14795579285391955,0.14795579285391955,-0.0074288960517891189
156,52757,0.9999949605163001,-5.0394963981883569e-06,5.0394963981883569e-06,0.99999481851280858,-5.1815006153898813e-06,5.1815006153898813e-06,-1.4200421720152441e-07
157,1903,0.55978592096986068,-0.58020085232448315,0.58020085232448315,0.57269237076560009,-0.55740658119087594,0.55740658119087594,0.022794271133607213
158,813,0.9999907186017315,-9.2814413409935241e-06,9.2814413409935241e-06,0.99999088944897374,-9.1105925276227371e-06,9.1105925276227371e-06,1.7084881337078704e-07
159,1925,0.41844117122656088,-0.87121896947942434,0.87121896947942434,0.79557778591210848,-0.22868665356845752,0.22868665356845752,0.64253231591096682
160,22162,0.99996917913070238,-3.0821344270335271e-05,3.0821344270335271e-05,0.99998744635932624,-1.2553719471321782e-05,1.2553719471321782e-05,1.8267624799013491e-05
161,17755,0.999967249280315,-3.2751256001514928e-05,3.2751256001514928e-05,0.99997964168820497,-2.0358519028325216e-05,2.0358519028325216e-05,1.2392736973189712e-05
162,304,0.99878140747855793,-0.0012193356090507629,0.0012193356090507629,0.99924438606201038,-0.00075589955808930706,0.00075589955808930706,0.00046343605096145588
163,220,0.83518718812200787,-0.18009940186365211,0.18009940186365211,0.90012629303677749,-0.10522019990612236,0.10522019990612236,0.074879201957529756
164,1049,0.99999904560744279,-9.5439301260023145e-07,9.5439301260023145e-07,0.99999902830685916,-9.7169361287804946e-07,9.7169361287804946e-07,-1.7300600277818001e-08
165,17,0.9999972464094965,-2.7535942946253323e-06,2.7535942946253323e-06,0.99999720866104025,-2.7913428554952377e-06,2.7913428554952377e-06,-3.7748560869905426e-08
166,323,0.99994579533157579,-5.420613755036368e-05,5.420613755036368e-05,0.99995265804899747,-4.7343071668055595e-05,4.7343071668055595e-05,6.8630658823080846e-06
167,2834,0.8265842952995186,-0.19045337623873124,0.19045337623873124,0.83562754832346353,-0.17957228152882798,0.17957228152882798,0.010881094709903255
168,279,0.93193281524521066,-0.070494553541682686,0.070494553541682686,0.95406103610487902,-0.047027630434853279,0.047027630434853279,0.023466923106829407
169,34538,0.99998119182880441,-1.8808348071422061e-05,1.8808348071422061e-05,0.99998227664337858,-1.7723513681977461e-05,1.7723513681977461e-05,1.0848343894446003e-06
170,19134,0.98419663174288985,-0.015929572886038312,0.015929572886038312,0.98440206216109505,-0.015720865626821935,0.015720865626821935,0.00020870725921637648
171,389,0.97770736718084006,-0.022544869282740652,0.022544869282740652,0.97423527329956428,-0.026102450813347441,0.026102450813347441,-0.0035575815306067883
172,2380,0.99996278416277473,-3.721652975169238e-05,3.721652975169238e-05,0.99996664827286097,-3.3352283320193561e-05,3.3352283320193561e-05,3.8642464314988192e-06
173,8821,0.99989162636523665,-0.00010837950760996833,0.00010837950760996833,0.99990332170453011,-9.6682969117474238e-05,9.6682969117474238e-05,1.169653849249409e-05
174,25975,0.99999873380288873,-1.2661979129156707e-06,1.2661979129156707e-06,0.9999987820199745,-1.2179807672441257e-06,1.2179807672441257e-06,4.8217145671544937e-08
175,11,0.98421228190590793,-0.01591367155282462,0.01591367155282462,0.9847428486327543,-0.01537473927198277,0.01537473927198277,0.00053893228084185042
176,2737,0.60811773886985354,-0.49738676630661,0.49738676630661,0.35019444995897264,-1.0492667074599313,1.0492667074599313,-0.55187994115332129
177,264,0.71475509689478556,-0.33581531678760301,0.33581531678760301,0.67055160630840116,-0.39965461231929389,0.39965461231929389,-0.063839295531690876
178,12845,0.97987555943820326,-0.020329695545281815,0.020329695545281815,0.98007824050604875,-0.020122873253273017,0.020122873253273017,0.00020682229200879795
179,927,0.99999956489579855,-4.3510429608123924e-07,4.3510429608123924e-07,0.99999938543531419,-6.1456487466084734e-07,6.1456487466084734e-07,-1.794605785796081e-07
180,578,0.98434337568193475,-0.015780483775567386,0.015780483775567386,0.9847952744180154,-0.015321502642886951,0.015321502642886951,0.00045898113268043501
181,9305,0.99999137392208115,-8.6261151236232216e-06,8.6261151236232216e-06,0.99999127325981929,-8.7267782589053534e-06,8.7267782589053534e-06,-1.0066313528213179e-07
182,13,0.6531517795903744,-0.42594574242589484,0.42594574242589484,0.61201876830611845,-0.49099232977317875,0.49099232977317875,-0.065046587347283913
183,1283,0.99999275286673206,-7.2471595285368135e-06,7.2471595285368135e-06,0.99999222560091938,-7.7744293014267411e-06,7.7744293014267411e-06,-5.272697728899276e-07
184,1101,0.61100070346966262,-0.49265716846969443,0.49265716846969443,0.53358729183148124,-0.6281326005723451,0.6281326005723451,-0.13547543210265067
185,2834,0.99985492606744975,-0.00014508445679103045,0.00014508445679103045,0.99976193384661782,-0.0002380944956272327,0.0002380944956272327,-9.3010038836202245e-05
186,279,0.99975817274129419,-0.00024185650363224093,0.00024185650363224093,0.99975028226308604,-0.00024974892157965265,0.00024974892157965265,-7.8924179474117173e-06
187,220,0.85488250244574571,-0.15679124352898888,0.15679124352898888,0.89678340201187234,-0.10894091541076975,0.10894091541076975,0.047850328118219126
188,1049,0.99999940792158681,-5.9207858851618352e-07,5.9207858851618352e-07,0.99999947251826327,-5.2748187583730428e-07,5.2748187583730428e-07,6.4596712678879245e-08
189,17,0.99995231745983093,-4.7683677017563007e-05,4.7683677017563007e-05,0.99990414929913873,-9.5855294833203027e-05,9.5855294833203027e-05,-4.817161781564002e-05
190,6342,0.99998995003487168,-1.0050015629508022e-05,1.0050015629508022e-05,0.99999090820551673,-9.091835813842338e-06,9.091835813842338e-06,9.5817981566568376e-07
191,315,0.99999994560053851,-5.4399463008946192e-08,5.4399463008946192e-08,0.99999994894432864,-5.1055672607497223e-08,5.1055672607497223e-08,3.3437904014489684e-09
