token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
782,1614,0.99999559517651992,-4.4048331813740385e-06,4.4048331813740385e-06,0.99999838192913537,-1.6180721736769578e-06,1.6180721736769578e-06,2.7867610076970809e-06
783,315,0.99959753581040067,-0.00040254520004791744,0.00040254520004791744,0.99997452053131475,-2.5479793292462127e-05,2.5479793292462127e-05,0.00037706540675545532
784,3320,0.92322250118645277,-0.079885010489733774,0.079885010489733774,0.98895108819226329,-0.011110404404180685,0.011110404404180685,0.068774606085553094
785,96323,0.99999856806137377,-1.4319396514733116e-06,1.4319396514733116e-06,0.99999801865320559,-1.9813487572866242e-06,1.9813487572866242e-06,-5.4940910581331265e-07
786,311,0.9992099882047456,-0.00079032401902390497,0.00079032401902390497,0.99919983150421021,-0.00080048880147769587,0.00080048880147769587,-1.0164782453790894e-05
787,1202,0.99990450094265049,-9.5503617674836961e-05,9.5503617674836961e-05,0.99992903820943846,-7.0964308468554946e-05,7.0964308468554946e-05,2.4539309206282015e-05
788,1510,0.9235944793003249,-0.079482178890465854,0.079482178890465854,0.85733611877396965,-0.15392523333926311,0.15392523333926311,-0.074443054448797258
789,2704,0.99992256887825304,-7.7434119691016258e-05,7.7434119691016258e-05,0.99993772375959078,-6.2278179654816769e-05,6.2278179654816769e-05,1.5155940036199489e-05
790,439,0.99999955755448344,-4.4244561441072095e-07,4.4244561441072095e-07,0.99999953733261315,-4.6266749386723776e-07,4.6266749386723776e-07,-2.0221879456516816e-08
791,279,0.98626760987381812,-0.013827551596091626,0.013827551596091626,0.72432630718935376,-0.32251328759361991,0.32251328759361991,-0.3086857359975283
792,6864,0.99904637602259783,-0.00095407896602897873,0.00095407896602897873,0.99940620958403747,-0.00059396677931028365,0.00059396677931028365,0.00036011218671869508
793,315,0.98059311312254016,-0.019597672915772728,0.019597672915772728,0.96048948043407012,-0.040312249010419389,0.040312249010419389,-0.02071457609464666
794,279,0.99999206949264696,-7.9305387997000519e-06,7.9305387997000519e-06,0.99999526128321037,-4.7387280174353744e-06,4.7387280174353744e-06,3.1918107822646775e-06
795,26363,0.99994566333847157,-5.4338137818329069e-05,5.4338137818329069e-05,0.99995190239161036,-4.8098765116668467e-05,4.8098765116668467e-05,6.2393727016606026e-06
796,11,0.99990120025245599,-9.8804628560523385e-05,9.8804628560523385e-05,0.9999367818338144,-6.3220164538114017e-05,6.3220164538114017e-05,3.5584464022409367e-05
797,57664,0.99998358580859359,-1.6414326120767644e-05,1.6414326120767644e-05,0.99998725179551584,-1.2748285743194911e-05,1.2748285743194911e-05,3.6660403775727336e-06
798,706,0.99964321137678946,-0.00035685228741490313,0.00035685228741490313,0.99979112172967755,-0.00020890008842663392,0.00020890008842663392,0.00014795219898826922
799,64238,0.45297165902468262,-0.79192571831566061,0.79192571831566061,0.45093987730316248,-0.79642125811507847,0.79642125811507847,-0.0044955397994178581
800,1690,0.43164937447080032,-0.84014165346000058,0.84014165346000058,0.57303665925532155,-0.55680558655590873,0.55680558655590873,0.28333606690409185
801,54070,0.91190250924582217,-0.092222192378552004,0.092222192378552004,0.85985340961834245,-0.15099335819566614,0.15099335819566614,-0.05877116581711414
802,323,0.65529387404849537,-0.42267148129642723,0.42267148129642723,0.76078632862447759,-0.27340273764890527,0.27340273764890527,0.14926874364752196
803,706,0.86880715244044793,-0.14063409728519324,0.14063409728519324,0.85034036768653076,-0.16211857707711216,0.16211857707711216,-0.02148447979191892
804,1027,0.46211417178292952,-0.77194329335949285,0.77194329335949285,0.51700067278403894,-0.65971110315146198,0.65971110315146198,0.11223219020803088
805,27367,0.9899507723987806,-0.010100061939539365,0.010100061939539365,0.98227194601366075,-0.01788707819844302,0.01788707819844302,-0.0077870162589036545
806,555,0.99999985199346819,-1.4800654272666712e-07,1.4800654272666712e-07,0.9999998877316385,-1.1226836785069734e-07,1.1226836785069734e-07,3.5738174875969784e-08
807,5370,0.88418818881869177,-0.12308535572186043,0.12308535572186043,0.92274857640254504,-0.080398479850195576,0.080398479850195576,0.042686875871664851
808,13970,0.78826078352725393,-0.23792630031149473,0.23792630031149473,0.68125292550477323,-0.3838216386949706,0.3838216386949706,-0.14589533838347588
809,4455,0.99994044515295466,-5.9556620505642843e-05,5.9556620505642843e-05,0.99996104588380297,-3.8954874928290238e-05,3.8954874928290238e-05,2.0601745577352605e-05
810,13,0.97252682881758412,-0.027857616396968821,0.027857616396968821,0.98375938116981543,-0.016373943164032904,0.016373943164032904,0.011483673232935917
811,11450,0.036992030552178118,-3.2970527800194462,3.2970527800194462,0.027414929139765259,-3.5966675548544242,3.5966675548544242,-0.299614774834978
812,11,0.9999990899670036,-9.1003341043884431e-07,9.1003341043884431e-07,0.99999927322598814,-7.2677427600468032e-07,7.2677427600468032e-07,1.8325913443416399e-07
813,57664,0.94465572257947539,-0.056934732597841951,0.056934732597841951,0.97413354862672474,-0.026206871159010117,0.026206871159010117,0.030727861438831834
814,374,0.96091998296995362,-0.039864137817790316,0.039864137817790316,0.98208379025336912,-0.018078648144143949,0.018078648144143949,0.021785489673646366
815,264,0.99996009427956434,-3.9906516690140774e-05,3.9906516690140774e-05,0.99964489368358944,-0.00035516938158891939,0.00035516938158891939,-0.00031526286489877859
816,90256,0.62089726758783303,-0.47658964134921761,0.47658964134921761,0.70446589177162044,-0.35031536361796256,0.35031536361796256,0.12627427773125505
817,2322,0.99301549859914295,-0.0070090072046439904,0.0070090072046439904,0.99151402126664301,-0.0085221896531454122,0.0085221896531454122,-0.0015131824485014218
818,55422,0.99999978842486625,-2.1157515610610766e-07,2.1157515610610766e-07,0.99999975847152711,-2.4152850200719479e-07,2.4152850200719479e-07,-2.9953345901087133e-08
819,449,0.98310867687604331,-0.017035608612155063,0.017035608612155063,0.97511584889885405,-0.02519899565931363,0.02519899565931363,-0.0081633870471585664
820,264,0.9999971300275563,-2.8699765620555234e-06,2.8699765620555234e-06,0.99999050601805872,-9.4940270094254199e-06,9.4940270094254199e-06,-6.6240504473698969e-06
821,9257,0.32157139834028214,-1.1345356811413956,1.1345356811413956,0.3545339071602201,-1.0369512897412663,1.0369512897412663,0.097584391400129311
822,13042,0.93459398578525543,-0.067643083804721532,0.067643083804721532,0.90606915339842098,-0.098639647597682914,0.098639647597682914,-0.030996563792961382
823,28948,0.9997622827832281,-0.00023774547598799057,0.00023774547598799057,0.99978872003476671,-0.00021130228798946395,0.00021130228798946395,2.6443187998526622e-05
